timestamp,test-class,test-method,time,description,result
2021-06-01 17:52:43.827,acme.testing.manager.task.ManagerTaskCreateServiceTest,createPositive,37374,"[2] recordIndex=1, title=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, description=A public finished task which is the second one, executionStart=2022/02/01 10:00, executionEnd=2022/02/01 11:00, link=null, workload=1:00",OK
2021-06-01 17:53:21.396,acme.testing.manager.task.ManagerTaskCreateServiceTest,createPositive,37338,"[3] recordIndex=2, title=Public finished task number three, description=a, executionStart=2022/02/01 10:00, executionEnd=2022/02/02 10:00, link=http://third.task/public/finished, workload=23:59",OK
2021-06-01 17:53:59.044,acme.testing.manager.task.ManagerTaskCreateServiceTest,createPositive,37444,"[4] recordIndex=3, title=Public finished task number four, description=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, executionStart=2022/02/01 14:00, executionEnd=2022/03/01 14:00, link=null, workload=0:02",OK
2021-06-01 17:54:36.64,acme.testing.manager.task.ManagerTaskCreateServiceTest,createPositive,37380,"[5] recordIndex=4, title=Public finished task number five, description=A public finished task which is the fifth one, executionStart=2022/02/01 14:00, executionEnd=2022/02/02 14:01, link=http://fifth.task/public/finished, workload=0:01",OK
2021-06-01 17:55:14.233,acme.testing.manager.task.ManagerTaskCreateServiceTest,createPositive,37387,"[6] recordIndex=5, title=Public finished task number six, description=A public finished task which is the sixth one, executionStart=2022/02/01 14:00, executionEnd=2040/02/02 14:01, link=null, workload=73782:11",OK
2021-06-01 17:55:51.837,acme.testing.manager.task.ManagerTaskCreateServiceTest,createPositive,37401,"[7] recordIndex=6, title=Public finished task number six, description=A public finished task which is the sixth one, executionStart=2022/02/01 14:00, executionEnd=2030/02/02 14:01, link=http://sixth.task/public/finished, workload=9999:40",OK
2021-06-01 17:56:29.39,acme.testing.manager.task.ManagerTaskCreateServiceTest,createPositive,37350,"[8] recordIndex=7, title=Public finished task number six, description=A public finished task which is the sixth one, executionStart=2030/02/01 14:00, executionEnd=2040/02/02 14:01, link=null, workload=10936:40",OK
2021-06-01 17:57:06.956,acme.testing.manager.task.ManagerTaskCreateServiceTest,createPositive,37359,"[9] recordIndex=8, title=Public finished task number six, description=A public finished task which is the sixth one, executionStart=2022/02/01 14:00, executionEnd=2022/02/24 14:01, link=null, workload=8:40",OK
2021-06-01 17:57:12.488,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5317,"[1] recordIndex=0, title=null, description=null, executionStart=null, executionEnd=null, link=null, workload=null",OK
2021-06-01 17:57:18.035,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5313,"[2] recordIndex=1, title=null, description=0, executionStart=0, executionEnd=0, link=0, workload=0",OK
2021-06-01 17:57:23.599,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5357,"[3] recordIndex=2, title=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, description=1:55, executionStart=1:55, executionEnd=1:55, link=1:55, workload=1:55",OK
2021-06-01 17:57:29.233,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5418,"[4] recordIndex=3, title=a, description=null, executionStart=18:00, executionEnd=2012/12/23 18:00, link=2012/12/23 18:00, workload=2012/12/23 18:00",OK
2021-06-01 17:57:35.096,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5643,"[5] recordIndex=4, title=a, description=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa…, executionStart=Public finished task number five, executionEnd=Public finished task number five, link=Public finished task number five, workload=Public finished task number five",OK
2021-06-01 17:57:41.032,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5689,"[6] recordIndex=5, title=a, description=a, executionStart=null, executionEnd=tomorrow, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 17:57:46.604,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5357,"[7] recordIndex=6, title=a, description=a, executionStart=yesterday, executionEnd=yesterday, link=null, workload=http://sixth.task/public/finished",OK
2021-06-01 17:57:52.219,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5415,"[8] recordIndex=7, title=a, description=a, executionStart=tomorrow, executionEnd=2012/12/23 19:00, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 17:57:57.979,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5558,"[9] recordIndex=8, title=a, description=a, executionStart=2012/12/23 19:00, executionEnd=http://sixth.task/public/finished, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 17:58:03.54,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5359,"[10] recordIndex=9, title=a, description=a, executionStart=2012/12/23 19:00, executionEnd=2012/12/23 20:00, link=null, workload=http://sixth.task/public/finished",OK
2021-06-01 17:58:09.201,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5444,"[11] recordIndex=10, title=a, description=a, executionStart=http://sixth.task/public/finished, executionEnd=null, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 17:58:14.78,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5373,"[12] recordIndex=11, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2012/12/23 19:00, link=null, workload=http://sixth.task/public/finished",OK
2021-06-01 17:58:20.387,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5387,"[13] recordIndex=12, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/21 19:00, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 17:58:25.952,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5364,"[14] recordIndex=13, title=a, description=a, executionStart=2022/01/01 19:00, executionEnd=2022/01/01 22:00, link=null, workload=0:-01",OK
2021-06-01 17:58:31.524,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5356,"[15] recordIndex=14, title=a, description=a, executionStart=2022/01/01 19:00, executionEnd=2022/01/01 22:00, link=a, workload=3:01",OK
2021-06-01 17:58:37.202,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5462,"[16] recordIndex=15, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/23 19:00, link=http://sixth.task/public/finished, workload=8:00",OK
2021-06-01 17:58:42.735,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5329,"[17] recordIndex=16, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/28 21:00, link=null, workload=-5:00",OK
2021-06-01 17:58:48.32,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5383,"[18] recordIndex=17, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/28 21:00, link=http://sixth.task/public/finished, workload=2:9999999999999999",OK
2021-06-01 17:58:53.901,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5381,"[19] recordIndex=18, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/28 21:00, link=http://sixth.task/public/finished, workload=mucho",OK
2021-06-01 17:58:59.504,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,5401,"[20] recordIndex=19, title=a, description=a, executionStart=2022/12/22 21:00, executionEnd=2022/12/28 21:00, link=null, workload=3:99",OK
2021-06-01 17:59:45.211,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updatePositive,38146,"[1] recordIndex=0, title=T, description=a, executionStart=2022/02/01 10:00, executionEnd=2022/02/01 10:01, link=http://third.task/public/finished, workload=0:01",OK
2021-06-01 18:00:23.654,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updatePositive,38224,"[2] recordIndex=1, title=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, description=A public finished task which is the second one, executionStart=2022/02/01 10:00, executionEnd=2022/02/01 11:00, link=null, workload=1:00",OK
2021-06-01 18:01:02.065,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updatePositive,38191,"[3] recordIndex=2, title=Public finished task number three, description=a, executionStart=2022/02/01 10:00, executionEnd=2022/02/02 10:00, link=http://third.task/public/finished, workload=23:59",OK
2021-06-01 18:01:40.644,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updatePositive,38362,"[4] recordIndex=3, title=Public finished task number four, description=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, executionStart=2022/02/01 14:00, executionEnd=2022/03/01 14:00, link=null, workload=0:02",OK
2021-06-01 18:02:19.085,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updatePositive,38222,"[5] recordIndex=4, title=Public finished task number five, description=A public finished task which is the fifth one, executionStart=2022/02/01 14:00, executionEnd=2022/02/02 14:01, link=http://fifth.task/public/finished, workload=0:01",OK
2021-06-01 18:02:57.445,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updatePositive,38142,"[6] recordIndex=5, title=Public finished task number six, description=A public finished task which is the sixth one, executionStart=2022/02/01 14:00, executionEnd=2040/02/02 14:01, link=null, workload=73782:11",OK
2021-06-01 18:03:35.871,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updatePositive,38206,"[7] recordIndex=6, title=Public finished task number six, description=A public finished task which is the sixth one, executionStart=2022/02/01 14:00, executionEnd=2030/02/02 14:01, link=http://sixth.task/public/finished, workload=9999:40",OK
2021-06-01 18:04:14.238,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updatePositive,38169,"[8] recordIndex=7, title=Public finished task number six, description=A public finished task which is the sixth one, executionStart=2030/02/01 14:00, executionEnd=2040/02/02 14:01, link=null, workload=10936:40",OK
2021-06-01 18:04:52.554,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updatePositive,38113,"[9] recordIndex=8, title=Public finished task number six, description=A public finished task which is the sixth one, executionStart=2022/02/01 14:00, executionEnd=2022/02/24 14:01, link=null, workload=8:40",OK
2021-06-01 18:04:58.855,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6095,"[1] recordIndex=0, title=null, description=null, executionStart=null, executionEnd=null, link=null, workload=null",OK
2021-06-01 18:05:05.18,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6107,"[2] recordIndex=1, title=null, description=0, executionStart=0, executionEnd=0, link=0, workload=0",OK
2021-06-01 18:05:11.618,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6238,"[3] recordIndex=2, title=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, description=1:55, executionStart=1:55, executionEnd=1:55, link=1:55, workload=1:55",OK
2021-06-01 18:05:18.018,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6183,"[4] recordIndex=3, title=a, description=null, executionStart=18:00, executionEnd=2012/12/23 18:00, link=2012/12/23 18:00, workload=2012/12/23 18:00",OK
2021-06-01 18:05:24.625,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6405,"[5] recordIndex=4, title=a, description=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa…, executionStart=Public finished task number five, executionEnd=Public finished task number five, link=Public finished task number five, workload=Public finished task number five",OK
2021-06-01 18:05:31.059,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6214,"[6] recordIndex=5, title=a, description=a, executionStart=null, executionEnd=tomorrow, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 18:05:37.559,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6277,"[7] recordIndex=6, title=a, description=a, executionStart=yesterday, executionEnd=yesterday, link=null, workload=http://sixth.task/public/finished",OK
2021-06-01 18:05:44.104,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6340,"[8] recordIndex=7, title=a, description=a, executionStart=tomorrow, executionEnd=2012/12/23 19:00, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 18:05:50.52,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6194,"[9] recordIndex=8, title=a, description=a, executionStart=2012/12/23 19:00, executionEnd=http://sixth.task/public/finished, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 18:05:56.989,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6249,"[10] recordIndex=9, title=a, description=a, executionStart=2012/12/23 19:00, executionEnd=2012/12/23 20:00, link=null, workload=http://sixth.task/public/finished",OK
2021-06-01 18:06:03.446,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6239,"[11] recordIndex=10, title=a, description=a, executionStart=http://sixth.task/public/finished, executionEnd=null, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 18:06:09.871,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6225,"[12] recordIndex=11, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2012/12/23 19:00, link=null, workload=http://sixth.task/public/finished",OK
2021-06-01 18:06:16.298,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6225,"[13] recordIndex=12, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/21 19:00, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 18:06:22.674,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6162,"[14] recordIndex=13, title=a, description=a, executionStart=2022/01/01 19:00, executionEnd=2022/01/01 22:00, link=null, workload=0:-01",OK
2021-06-01 18:06:29.015,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6137,"[15] recordIndex=14, title=a, description=a, executionStart=2022/01/01 19:00, executionEnd=2022/01/01 22:00, link=a, workload=3:01",OK
2021-06-01 18:06:35.483,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6238,"[16] recordIndex=15, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/23 19:00, link=http://sixth.task/public/finished, workload=8:00",OK
2021-06-01 18:06:41.993,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6228,"[17] recordIndex=16, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/28 21:00, link=null, workload=-5:00",OK
2021-06-01 18:06:48.419,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6206,"[18] recordIndex=17, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/28 21:00, link=http://sixth.task/public/finished, workload=2:9999999999999999",OK
2021-06-01 18:06:54.847,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6223,"[19] recordIndex=18, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/28 21:00, link=http://sixth.task/public/finished, workload=mucho",OK
2021-06-01 18:07:01.237,acme.testing.manager.task.ManagerTaskUpdateServiceTest,updateNegative,6187,"[20] recordIndex=19, title=a, description=a, executionStart=2022/12/22 21:00, executionEnd=2022/12/28 21:00, link=null, workload=3:99",OK
2021-06-01 18:07:13.217,acme.testing.manager.task.ManagerTaskShowServiceTest,positiveShow,5048,"[1] recordIndex=0, title=Public unfinished task number one, description=A public unfinished task which is the first one, executionStart=2022/02/01 14:00, executionEnd=2022/03/25 17:30, link=http://first.task/public/unfinished, workload=1:30",OK
2021-06-01 18:07:18.483,acme.testing.manager.task.ManagerTaskShowServiceTest,positiveShow,5063,"[2] recordIndex=1, title=Public unfinished task number two, description=A public unfinished task which is the second one, executionStart=2022/04/20 11:00, executionEnd=2022/12/02 20:00, link=null, workload=8:15",OK
2021-06-01 18:07:23.816,acme.testing.manager.task.ManagerTaskShowServiceTest,positiveShow,5117,"[3] recordIndex=2, title=Public unfinished task number three, description=A public unfinished task which is the third one, executionStart=2022/09/20 10:00, executionEnd=2022/11/02 12:00, link=http://third.task/public/unfinished, workload=1:55",OK
2021-06-01 18:07:29.16,acme.testing.manager.task.ManagerTaskShowServiceTest,positiveShow,5140,"[4] recordIndex=3, title=Public finished task number one, description=A public finished task which is the first one, executionStart=2012/02/01 14:00, executionEnd=2012/03/25 17:30, link=http://first.task/public/finished, workload=1:30",OK
2021-06-01 18:07:33.33,acme.testing.manager.task.ManagerTaskShowServiceTest,positiveShow,3966,"[5] recordIndex=4, title=Public finished task number two, description=A public finished task which is the second one, executionStart=2012/04/20 11:00, executionEnd=2012/12/02 20:00, link=null, workload=8:15",Expected value '' in input box 'link', but 'http://second.task/public/finished' was found
2021-06-01 18:07:38.707,acme.testing.manager.task.ManagerTaskShowServiceTest,positiveShow,5173,"[6] recordIndex=5, title=Public finished task number three, description=A public finished task which is the third one, executionStart=2012/09/20 10:00, executionEnd=2012/11/02 12:00, link=http://third.task/public/finished, workload=1:55",OK
2021-06-01 18:07:43.877,acme.testing.manager.task.ManagerTaskShowServiceTest,negativeShow,4966,"negativeShow()",OK
