timestamp,test-class,test-method,time,description,result
2021-06-01 13:24:29.123,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4342,"[2] recordIndex=1, title=null, description=0, executionStart=0, executionEnd=0, link=0, workload=0",OK
2021-06-01 13:24:33.767,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4420,"[3] recordIndex=2, title=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa, description=1:55, executionStart=1:55, executionEnd=1:55, link=1:55, workload=1:55",OK
2021-06-01 13:24:38.428,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4438,"[4] recordIndex=3, title=a, description=null, executionStart=18:00, executionEnd=2012/12/23 18:00, link=2012/12/23 18:00, workload=2012/12/23 18:00",OK
2021-06-01 13:24:43.284,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4652,"[5] recordIndex=4, title=a, description=aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa…, executionStart=Public finished task number five, executionEnd=Public finished task number five, link=Public finished task number five, workload=Public finished task number five",OK
2021-06-01 13:24:47.927,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4425,"[6] recordIndex=5, title=a, description=a, executionStart=null, executionEnd=tomorrow, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 13:24:52.591,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4441,"[7] recordIndex=6, title=a, description=a, executionStart=yesterday, executionEnd=yesterday, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 13:24:57.287,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4471,"[8] recordIndex=7, title=a, description=a, executionStart=tomorrow, executionEnd=2012/12/23 19:00, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 13:25:01.932,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4438,"[9] recordIndex=8, title=a, description=a, executionStart=2012/12/23 19:00, executionEnd=http://sixth.task/public/finished, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 13:25:06.598,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4460,"[10] recordIndex=9, title=a, description=a, executionStart=2012/12/23 19:00, executionEnd=2012/12/23 20:00, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 13:25:11.208,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4406,"[11] recordIndex=10, title=a, description=a, executionStart=http://sixth.task/public/finished, executionEnd=null, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 13:25:15.885,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4456,"[12] recordIndex=11, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2012/12/23 19:00, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 13:25:20.529,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4423,"[13] recordIndex=12, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/21 19:00, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 13:25:25.238,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4486,"[14] recordIndex=13, title=a, description=a, executionStart=http://sixth.task/public/finished, executionEnd=http://sixth.task/public/finished, link=null, workload=http://sixth.task/public/finished",OK
2021-06-01 13:25:29.892,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4449,"[15] recordIndex=14, title=a, description=a, executionStart=http://sixth.task/public/finished, executionEnd=http://sixth.task/public/finished, link=a, workload=http://sixth.task/public/finished",OK
2021-06-01 13:25:34.533,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4433,"[16] recordIndex=15, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/23 19:00, link=http://sixth.task/public/finished, workload=8:00",OK
2021-06-01 13:25:39.14,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4382,"[17] recordIndex=16, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/28 21:00, link=http://sixth.task/public/finished, workload=-5:00",OK
2021-06-01 13:25:43.741,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4394,"[18] recordIndex=17, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/28 21:00, link=http://sixth.task/public/finished, workload=2:9999999999999999",OK
2021-06-01 13:25:48.399,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4434,"[19] recordIndex=18, title=a, description=a, executionStart=2022/12/23 19:00, executionEnd=2022/12/28 21:00, link=http://sixth.task/public/finished, workload=mucho",OK
2021-06-01 13:25:53.028,acme.testing.manager.task.ManagerTaskCreateServiceTest,createNegative,4392,"[20] recordIndex=19, title=a, description=a, executionStart=2022/12/22 21:00, executionEnd=2022/12/28 21:00, link=null, workload=3:99",OK
